koi_period,koi_impact
4.66185924,0.2695
1.213672208,7.3743
90.097375,0.042
7.72966941,0.668
51.85656556,0.537
1.457256942,0.549
10.81824842,0.813
2.559236603,1.251
281.35877,0.0371
154.536881,0.3257
462.12345,0.2396
87.707513,0.4
5.1117547,0.962
101.889228,0.0237
437.5158614,0.537
48.5023669,30.612
524.14139,0.1508
8.97377221,0.237
41.86539723,1.286
4.553370029,0.951
5.262652179,0.96
345.9820728,0.537
16.6218534,0.58
19.74161604,1.04
5.455766383,0.794
22.44620704,1.256
205.41415,0.0856
1.237147407,0.466
2.649026189,0.914
6.932281325,1.291
2.151384476,0.237
0.562273947,0.662
17.4352218,1.211
114.271739,0.537
26.40805532,0.537
46.07931317,0.537
24.8434837,0.641
7.7016694,0.01
117.634213,0.5206
21.02544702,0.978
0.933753371,0.311
1.72153588,0.002
4.67250377,0.95
2.765621941,1.262
3.664964374,0.552
2.136577151,0.996
2.638432816,0.863
11.99100036,0.534
2.03746414,0.008
37.80694072,1.111
144.688915,0.087
12.42555055,0.973
1.54287434,0.013
12.4237327,0.132
94.38163,0.593
33.3200908,0.069
7.5844241,0.815
210.899577,0.3202
3.103730697,0.539
91.20573037,0.537
253.40538,0.3967
5.110771787,0.878
7.07394528,0.277
1.463773705,0.838
4.46255312,0.004
79.87804945,0.537
14.516741,0.851
20.5718107,0.123
3.026764871,0.198
3.840130917,0.872
1.570919281,1.083
35.08976902,1.264
5.233450136,0.457
3.6037011,1.225
3.518356021,0.593
11.867172,0.001
2.6160943,0.6458
2.404386969,0.613
4.390513938,0.879
3.86963822,0.537
7.384681,0.068
21.0907909,0.832
3.371796653,3.219
1.927177921,0.399
0.575925434,0.905
496.17566,0.4188
6.256352128,1.269
2.37795507,1.298
2.053866175,1.265
36.5521313,0.4969
5.177577252,1.341
104.3519624,0.532
6.06330298,0.0214
86.431871,0.95
26.1152887,0.1382
469.52303,0.733
32.66996259,0.18
269.306232,1.219
19.93364711,0.852
1.071911311,1.272
18.0196514,0.675
117.934158,0.658
4.032762189,0.599
2.371589507,1.653
5.09112124,0.224
4.206070484,0.949
96.509214,3.6303
69.64679311,0.537
111.65546,11.3832
86.13201864,0.537
94.219289,0.173
180.921729,0.025
4.478116695,0.622
0.579108481,0.424
1.27620899,0.276
528.50344,0.0094
47.14404783,0.537
197.0543157,0.537
406.496216,0.5052
491.6151681,0.537
10.73370737,0.895
8.752913958,1.124
499.47338,0.793
1.985586627,0.804
16.57902805,0.745
2.064900876,1.253
9.751720174,0.15
19.672324,0.721
32.657035,0.007
7.3138454,0.893
6.70995253,0.616
5.776794344,0.366
23.19923256,0.537
0.503199724,0.492
73.91858615,1.137
212.4350367,0.537
11.1619384,0.739
2.38793696,1.193
589.17968,0.0431
76.83994597,0.537
78.86684,0.2074
3.60727417,0.463
2.565717939,1.313
22.05274533,1.247
2.881338104,1.271
4.078355243,0.368
7.73590441,1.205
3.530164642,0.019
28.8672107,0.041
48.9528113,0.537
94.225938,0.213
431.78556,0.196
395.07333,0.013
1.51918335,0.336
13.59940118,0.537
2.745910734,0.639
5.746017234,1.008
144.102562,0.0879
112.317402,0.5434
3.963787093,0.95
1.759208679,0.548
1.6031794,0.537
335.56311,0.12
6.496031958,0.065
4.012537983,0.783
1.594162001,1.128
10.23893988,1.022
5.499941387,0.002
265.2996227,0.798
265.2999623,0.928
98.1020983,0.1865
182.467019,0.0158
126.5783727,0.537
11.41437505,0.895
154.607419,0.0898
57.132855,0.32
151.31847,0.3788
1.853209359,0.99
14.66769462,1.169
28.2251049,0.778
150.381954,0.892
11.4132144,0.439
445.21685,0
172.178768,0.2431
35.502865,0.783
13.78752053,0.99
8.2904597,0.426
66.789347,0.667
6.150251376,1.27
8.214204254,1.092
5.918619554,0.258
3.319523463,1.162
5.874197307,0.7
19.7959731,0.156
29.5126153,0.188
209.0005502,0.537
5.614892073,1.243
12.2064304,0.104
6.6513189,0.064
3.905532605,0.002
210.631486,0.642
455.27405,0.2429
46.331703,0.1484
0.766691517,0.388
93.6273251,0.537
7.1931193,0.296
6.474202359,0.448
8.4803048,0.027
9.93443795,1.264
2.173552528,1.297
47.7439509,0.977
4.57834367,0.232
10.15771597,1.268
131.258668,0.4901
75.072964,0.2602
404.701927,0.2598
0.779609509,0.676
15.80529628,0.537
2.103239235,0.62
31.8134892,0.2316
115.230655,0.95
184.262741,0.885
505.462916,0.489
274.743032,0.4073
360.477635,72.848
18.0811429,0.6214
20.9569985,0.112
4.816610903,0.431
2.305903447,0.003
1.814128042,1.246
1.247121237,1.223
4.128795314,0.739
3.269176601,2.195
15.99509405,0.272
214.013044,0.1289
0.70914232,1.0094
9.86869589,0.984
66.34455122,0.537
143.09688,0.1129
73.4567573,0.537
0.978362973,0.267
13.0327301,0.67
31.9533679,0.773
458.16754,0.1573
67.8766605,0.0011
15.0367776,1.115
25.0901574,0.935
12.25384348,0.441
326.6708,0.6133
143.2110936,0.537
362.97828,0.055
22.16127178,1.277
86.723653,0.662
2.745121487,0.861
282.9656538,0.426
36.566324,0.018
5.889372452,0.403
2.581595167,0.124
20.5736113,0.032
0.566801886,0.3733
180.71809,0.8856
6.5583706,1.213
434.39148,0.9936
71.1577054,0.537
73.26417,0.4719
11.3220104,0.1749
681.9363102,0.828
0.705891195,0.511
377.88909,0.1164
199.21638,0.5
121.70747,0.9778
273.528359,1.363
3.88258905,0.553
135.57186,0.2687
0.954388314,0.737
173.06929,1.1262
1.039046871,0.096
0.98762513,0.547
113.0707574,0.537
66.713573,0.4916
135.223193,0.0177
195.7093855,0.537
27.6775212,1.238
35.2340413,0.2713
20.9794338,1.284
15.6937855,0.2227
5.77451117,0.348
20.73376301,0.993
63.571688,0.7182
338.20075,0.2434
124.922516,0.943
1.303570451,0.548
3.72277264,1.2672
3.886730304,0
10.42360821,0.001
10.1384691,0.207
85.517344,0.944
161.2529031,0.227
94.212787,0.001
65.752109,0.109
147.863607,0.2482
1.123258617,0.513
4.618767943,0.004
168.6693478,0.537
21.9139549,1.2
3.66520844,0.045
4.02321842,0.396
5.06993245,0.3584
10.30698279,0.564
0.823014905,1.247
0.738527259,1.171
4.4158933,0.1672
1.341078755,0.309
0.634131057,0.0891
0.504296702,1.2942
75.3789569,0.273
0.761119678,1.129
0.607538435,0.9849
5.2438528,0.583
8.6040858,0.4146
1.330333096,0.692
7.946367138,0.636
7.346159047,0.945
10.73842724,0.036
65.415183,0.377
72.28198,0.2405
23.83238251,0.664
1.428766771,0.354
14.5567427,0.4308
1.106560721,0.531
371.7096571,0.537
4.1747072,0.537
0.622303871,0.338
23.3924063,0.3153
2.15888911,0.224
17.5806026,0.879
3.326193904,0.001
12.82327546,0.93
37.18327633,0.003
5.065329723,0.725
9.380632783,1.084
2.71772323,0.197
3.359470825,1.281
20.72925511,0.575
3.796448299,0.249
23.9830523,0.096
0.64585177,1.138
134.413808,0.1857
1.70192371,0.906
3.008602107,0.948
0.846291334,0.779
1.930451347,1.121
347.97611,0.057
6.840305932,1.094
1.032967155,0.025
2.489550708,1.185
4.81712182,1.233
5.78901936,0.1847
0.824181335,1.174
12.26708306,0.537
2.45261841,0.3595
5.522479,0.6606
0.706423768,0.71
9.4588054,0.365
25.9534494,0.6188
25.95193721,0.51
31.02431043,1.009
2.90805147,0.771
1.78752921,0.064
1.77555333,0.9299
1.37347867,0.9848
1.00960235,0.992
1.060996585,1.141
2.735152701,0.955
9.459993213,0.743
3.79187443,0.798
17.84432316,0.757
2.56271232,0.346
1.36293943,1.13
185.103836,0.019
1.267693801,0.589
15.08186,0.7171
13.05609,0.097
0.85450941,0.4204
7.0435762,0.537
366.71923,0.592
6.373454978,1.284
0.811390968,0.345
14.6494599,0.175
8.467706136,1.054
24.70361995,0.206
5.1348689,1.137
5.251918489,0.317
43.26330502,0.555
6.042029838,0.689
5.40597608,0.013
0.645850521,0.476
18.84497113,0.895
14.75947767,0.56
1.588298157,0.855
1.38385822,0.537
0.79708975,0.53
25.9136674,0.982
8.5412411,0.793
659.2907,0.982
24.84708721,0.52
0.85574731,0.537
20.86785566,1.045
3.401949837,0.958
6.96197304,0.103
2.252822538,0.621
2.25284817,1.043
5.39525573,1
13.1538409,0.39
0.939740093,0.5488
36.0484798,0.294
265.299451,0.88
265.310499,0.913
27.556452,0.1438
3.22598684,0.537
76.45315813,1.26
7.698431197,1.149
5.194256813,0.378
566.28176,0.2065
9.761172507,0.343
1.36513839,0.537
1.061008464,0.477
1.36840167,0.537
5.8957069,1.3087
1.67473779,0.537
2.31169425,0.628
2.072177815,0.641
3.34328534,1.21
0.52740121,0.4309
0.905678252,0.357
0.790046373,0.65
1.804591904,0.879
3.31976683,0.713
0.52880817,0.432
0.700606479,0.37
15.53753378,0.425
2.172042913,0.881
28.655498,0.079
0.705174384,13.5485
38.05814006,0.63
26.1556767,0.166
4.60687717,0.341
0.758355704,0.846
0.77258608,0.537
0.898837525,0.496
11.9311316,1.037
11.93137992,0.412
27.5338034,0.908
1.352576807,0.616
502.20642,0.9802
10.5113779,0.198
1.922009494,1.312
10.18657875,0.677
1.250390814,0.73
9.2742685,0.537
5.748815953,1.172
0.517573708,1.021
20.9525604,0.74
24.70932686,0.928
9.726748645,1.883
3.72920972,0.5232
1.854491777,0.285
4.737713268,0.8
5.704593,0.285
2.49777454,0.778
1.9997244,0.37
323.2575,0.034
567.71329,0.4247
9.31392071,0.1287
0.764597756,0.345
4.78113942,0.118
7.18864064,0.424
2.43574046,0.997
2.756536015,1.239
13.99585365,2.095
4.320850062,1.087
383.61248,0.4658
1.945914237,1.273
27.122801,0.3462
5.62241111,0.4026
1.25625738,0.8208
11.2901559,0.6285
28.24753303,0.537
0.99519559,0.0372
25.15078845,1.025
7.21636091,0.017
7.1356633,0.735
1.044408447,0.1512
5.407157086,1.062
2.325185422,1.247
14.5909249,0.3084
40.87784199,0.71
36.75892725,0.298
0.536869783,0.5604
0.843400322,0.489
17.04215521,0.455
0.874236216,0.2375
0.60886299,1.294
0.88512187,0.766
5.776764285,0.88
1.26227317,1.247
5.860377067,0.526
6.099032889,0.891
0.652956712,0.26
13.69179001,0.269
21.57050843,0.388
407.14656,0.7466
6.853888,0.469
2.136834989,0.559
7.34672485,0.2525
9.296746368,1.623
18.0600782,0.328
0.93371313,0.133
0.933735579,0.565
58.28819056,0.499
28.48710734,1.175
8.61733907,0.825
1.057335679,0.262
1.149198426,1.167
2.50012775,0.9917
0.673141323,0.1065
8.60965352,0.213
1.40469182,0.597
1.109841858,0.12
13.8911152,0.168
7.234965722,0.548
3.684337918,1.045
11.2570616,0
21.85896329,0.969
9.543584955,0.985
1.96134311,1.159
18.61195725,0.952
0.73240662,0.8618
3.21559054,1.153
1.547426532,0.947
12.8517221,1.15
4.2055797,0.9883
28.2682167,0.5643
0.957476003,0.327
0.57627248,0.537
1.6037058,0.729
76.01811375,0.788
0.82883944,0.537
0.70965042,0.145
1.574063832,1.237
2.51989935,0.4448
3.867613816,0.553
36.47311505,1.003
4.238855579,1.031
0.902403563,0.8925
8.7998722,0.344
6.87778029,0.08
2.113197701,0.909
70.37626987,0.944
0.772803664,0.199
7.549299761,0.899
0.530967171,0.84
1.606163631,0.901
22.47049437,0.86
37.48222388,1.2
1.077358008,0.619
1.12284501,0.537
1.480324075,0.388
12.08353781,0.749
10.692115,0.734
0.934926138,0.905
17.1677675,0.4828
8.50207749,0.073
0.93373711,0.121
3.0082548,0.537
1.398890216,1.123
1.322475635,1.198
12.31440232,0.506
25.4318614,1.126
20.41305242,0.777
0.527679032,0.284
2.44295727,1.242
3.31587688,0.688
49.78861301,0.753
18.1772927,0.039
1.38607973,0.0198
5.088582739,1.195
1.1611022,0.537
8.65298599,0.529
1.19563447,0.861
0.550537628,0.516
19.9310602,0.0766
2.53470797,1.187
0.530799654,0.0126
0.56818769,0.537
1.0094779,0.537
0.91057795,0.537
1.0429419,0.922
0.813998812,0.045
6.12650913,0.919
0.573036404,0.9279
0.643171495,1.214
14.7639145,0.016
1.872620976,1.242
27.46721731,1.076
40.879068,0.988
0.566802325,0.3857
2.64185268,0.199
5.077746556,1.211
2.340534383,0.71
501.0764745,0.537
1.72933255,0.586
1.729338354,0.887
2.54031121,0.295
2.105238039,0.83
7.226944171,1.233
31.9733117,1.35
1.64125844,0.537
1.371587993,0.9829
15.12021253,1.199
0.739769962,1.212
0.541405029,0.641
10.54884842,0.537
5.89773974,0.1566
1.74145041,0.33
0.953299962,1.267
20.2944118,8.7053
2.745640575,1.117
17.9908273,0.129
12.18072127,0.479
50.4670244,0.973
198.11309,0.1542
0.84986054,1.26
0.527678272,0.385
3.55027051,0.022
65.4317194,0.885
1.718649321,0.421
7.2935801,1.157
1.89129338,0.373
1.89124453,0.734
1.89134201,0.2376
87.87826191,0.585
39.8415229,0.902
61.25964956,0.741
0.872359598,0.686
374.318792,0.8507
0.62927655,0.98
1.22578134,0.985
0.751408792,1.242
0.950487062,0.907
21.37831102,0.257
129.847318,0.004
0.550509602,0.386
2.404293523,1.364
0.8867443,0.537
25.83683127,0.899
0.94895231,0.738
11.70220393,0.967
3.722775537,0.626
8.144135648,0.222
0.566795196,0.227
0.566798827,0.25
0.56678012,0.492
0.56679293,0.18
0.566799218,0.6858
22.2548897,0.239
4.719336335,1.269
8.966610607,1.101
6.767341062,0.724
1.92730001,1.285
48.79936881,0.622
1.01485981,0.185
4.059428737,0.216
15.3902613,0.231
26.8552365,0.825
1.287097944,0.382
3.5565617,0.262
3.55646511,0.344
2.3518268,1.23
2.35195525,0.511
3.57944367,0.3976
5.682410334,0.761
2.199069234,0.762
1.481655821,1.103
0.93370968,0.848
1.388509353,1.145
10.36855269,0.978
7.20558084,0.5196
13.8602646,1.204
392.50115,0.1835
6.882686062,0.399
1.407937865,0.759
1.89117723,1.207
52.884577,1.272
1.429439352,1.298
2.821328194,0.537
11.9613085,0.616
0.572079631,0.793
0.822314545,0.447
31.00539285,0.305
521.10826,0.3485
41.3701638,0.653
631.632,0.4544
0.756511623,1.216
10.84528655,1.307
32.45541269,0.726
5.917085496,0.095
0.5402463,0.9411
4.200206781,1.07
6.091954982,0.953
485.52409,71.3346
0.76647343,0.766
5.2436639,0.66
0.56678702,0.0063
2.19642864,0.004
2.19635512,0.702
26.71841755,1.069
0.615787196,0.7452
548.08441,0.1531
1.025534511,0.883
7.64941291,0.231
13.17480793,1.065
0.655094658,1.22
3.33287187,0.537
0.692239369,1.074
43.797829,0.489
18.77816216,0.357
1.25451792,0.537
1.575710265,0.83
3.6972959,0.995
6.855624762,0.877
80.7060641,0.956
2.17814513,0.78
1.089077111,0.63
1.089057762,0.185
3.90735046,0.088
0.626431697,1.145
2.696354974,0.324
14.76288917,1.046
1.463775066,0.719
246.87131,0.327
0.71957289,0.537
1.559090282,0.375
15.54135882,1.25
12.8177012,0.0006
2.274628199,0.986
85.338393,0.004
5.499941793,0.531
2.629870555,0.705
0.947554749,0.058
6.62761199,0.753
28.59788033,0.356
252.1638623,1.149
2.23416013,0.537
1.124033822,0.719
2.796661168,1.276
1.83592242,1.189
128.208643,0.811
1.516372183,0.596
8.784575777,0.5
1.949700508,1.153
3.735993484,0.993
0.639721284,0.404
1.25338826,0.469
1.002591901,0.312
3.37116682,0.318
5.2434664,1.016
5.2441517,0.557
5.2443332,0.775
20.72606991,0.989
0.566801447,0.615
0.566794934,0.974
0.566800287,0.648
0.566791946,0.982
0.566801325,0.77
14.85441567,0.57
38.47674409,0.458
10.64311069,1.179
6.613671,0.096
1.79621807,0.72
1.48062814,0.479
1.12679793,1.215
0.998217563,1.003
0.58640848,0.352
33.46947449,0.315
62.519211,0.081
349.85525,0.485
2.488812012,0.931
0.51811818,0.021
1.057080807,0.966
21.29473387,0.957
13.4959496,0.2136
2.045166206,0.661
2.41349123,0.728
43.2675604,0.818
1.23133063,0.051
1.23140522,0.412
9.762550001,1.006
16.9163386,0.6327
2.521265,0.463
5.674353343,1.167
0.734426409,0.039
13.78252221,0.718
1.89121656,0.404
10.26561325,0.667
0.730956716,0.129
7.04715073,0.272
3.58966681,1.209
0.961292561,0.579
63.68192888,0.583
1.246585716,0.427
0.898932836,0.565
7.304451735,1.013
1.181046137,1.165
0.68396452,0.537
2.025580416,0.434
58.64379,0.226
20.28281916,0.719
4.931365987,0.686
345.1846728,1.179
5.2436612,0.436
3.7789374,0.6778
82.97062172,0.537
5.22422449,0.537
2.49904083,0.01
1.99567242,0.564
0.89879279,0.249
0.566793818,0.985
0.566797474,0.575
1.585673651,1.148
14.79721916,0.157
6.99510404,0.77
22.50053441,0.537
2.897829967,0.756
4.88698386,0.661
0.706428634,0.393
1.46842648,0.633
1.28659726,0.537
2.535389624,1.189
13.56092626,0.537
1.627538928,0.769
1.679585725,0.97
5.40346248,0.521
0.82484293,0.03
4.4473549,0.98
42.48452259,0.537
7.51514595,0.84
19.23003819,0.694
21.12000574,0.986
4.74701479,64.5159
1.96682825,0.415
4.237447181,0.187
4.0953585,1.0194
3.10197712,0.984
2.618414643,0.356
19.40795816,0.905
37.9102139,0.963
3.74785307,0.217
3.747835042,0.547
0.94754848,11.1936
1.756466865,0.824
0.875197345,1.004
13.2298203,0.435
3.71840884,0.192
1.703347524,0.223
1.70332915,0.307
20.413812,1.158
7.363572395,0.922
5.90260586,0.1049
22.80265,0.1018
1.120997701,1.114
1.874967748,0.817
2.40440112,0.669
21.926779,0.542
27.2173855,0.6516
501.90703,0.0805
6.27651592,0.172
3.115304946,0.89
16.214474,0.6311
12.4269264,0.04
12.4261809,0.98
0.61810542,1.2326
2.158398259,0.996
359.534371,100.806
534.86668,0.113
2.2127498,0.229
0.776976021,1.222
2.25353739,0.82
17.99646148,1.091
1.386249249,1.135
0.566795728,0.653
0.566780836,0.005
15.44605962,0.3
1.790518325,0.643
40.7698541,0.202
1.03905082,0.4522
7.140373046,0.309
2.496328637,1.199
16.31328124,0.768
5.01880305,0.172
1.50650745,0.677
1.583334941,0.781
23.59919017,0.537
299.70688,0.1196
7.9320191,0.5896
1.374249107,0.771
8.4804737,0.33
0.94242156,0.537
4.994773558,0.416
1.105094098,0.161
6.842939,0.537
0.8170226,0.843
4.48538145,0.1296
7.143708297,0.162
0.952377862,1.248
1.941635737,1.071
0.539445498,1.214
2.52122764,0.298
8.202869679,0.561
3.442714533,1.142
475.91706,1.222
0.858285844,0.3323
4.88446644,0.776
3.03359398,0.023
6.238315363,0.707
9.3888216,1.14
2.115510941,0.492
1.015044104,0.984
3.711013336,1.192
2.97586085,0.117
18.83948744,0.421
4.426344495,0.668
0.957823876,0.992
30.96021667,0.58
2.470283788,0.804
1.23513471,0.716
10.21712165,0.786
0.618060842,0.944
0.759764419,0.545
2.6528082,0.434
12.4232158,0.245
4.3206933,0.973
16.48679636,0.309
20.14880771,0.215
1.142946648,0.479
7.217010987,1.287
0.566791802,0.679
2.245738777,0.397
2.24572117,0.596
2.316171991,0.7
0.56680208,0.537
0.566813319,1.196
28.78725751,0.559
0.835315046,1.224
26.0164225,1.147
6.29340543,0.431
0.706430188,0.288
0.78430061,0.659
2.665875491,0.878
2.6658312,0.864
2.52557582,0.372
22.786522,0.3817
28.02789136,0.6493
2.028512246,0.871
1.332567821,0.413
1.332545609,0.582
1.33256256,0.137
1.33258981,0.223
1.284241817,0.029
2.161583501,0.715
8.7396758,0.957
15.9474242,0.1178
50.0122,0.484
4.627775175,1.248
28.7850347,0.2978
6.096030635,0.642
5.9371708,0.4778
0.577844035,1.194
1.75147897,0.008
3.17796408,0.901
3.05293416,0.328
36.2530992,0.721
7.5017934,0.286
0.912351255,0.956
12.4701111,0.569
3.495457889,0.965
4.01668015,0.911
0.806277023,0.697
0.513482156,0.004
225.66716,0.3037
4.24748886,0.242
1.000012952,0.097
0.878803439,0.467
8.65303996,0.369
12.4253812,0.1583
12.42555999,0.9066
12.4257442,0.963
12.4254241,0.938
0.755109271,0.4041
1.75251585,0.738
1.752450163,0.728
8.27923132,0.187
2.212877035,0.518
0.845097627,0.717
0.515875396,0.95
2.83401711,0.2794
0.566803996,0.123
0.56681118,0.537
0.566799927,0.188
0.566786121,0.591
0.566802891,0.628
1.01884975,0.2737
10.9279755,0.0956
32.4403392,0.645
2.62387291,0.49
3.671661096,0.923
0.50948306,0.3535
17.32996587,0.705
1.890227354,0.957
1.38718209,0.28
7.918267,0.219
3.138580493,0.619
9.26147679,0.537
581.0723,88.7243
10.2170589,0.132
2.14344093,0.686
86.95432088,0.537
9.058487716,0.213
2.856085147,0.841
39.23814157,0.459
53.7406575,0.386
7.436016459,0.433
27.5837778,0.0221
14.36102158,0.003
14.84424039,0.275
4.42158021,1.146
3.14735789,0.03
10.11614452,0.879
1.953285321,1.312
2.61090223,0.813
17.6637979,0.695
5.1777226,0.025
9.48814747,0.5693
346.36642,0.45
0.51554111,0.537
3.471399214,1.014
4.176929219,0.984
6.3762199,0.537
9.78184193,0.537
8.1770751,0.456
569.45051,0.001
2.403704619,1.007
0.796815149,0.524
18.11208877,0.982
4.84505985,0.903
8.665259912,1.269
4.726086185,0.651
623.70774,0.003
1.51945182,0.599
5.082523739,0.269
74.98529295,0.987
10.95210361,0.537
25.76205672,0.445
2.70581614,0.6199
1.195516859,0.327
1.995728294,0.465
10.76839193,0.001
0.733724504,0.257
1.28940823,0.628
498.27269,0.0481
12.15524112,0.825
11.0495766,0.218
4.48559215,0.442
0.566811926,0.681
0.566803738,0.6755
1.69421771,0.734
13.8086331,0.029
2.739477089,1.189
4.028671454,0.294
0.687004402,0.689
0.91839938,0.519
0.94356284,0.569
2.243569483,0.381
82.78482,0.682
1.81139053,1.137
2.4376438,0.112
0.721522907,0.831
0.651731691,1.255
2.73398963,0.537
40.06967462,0.767
55.884827,0.752
3.75938475,0.505
10.6840477,1.012
2.00280845,0.537
2.305097141,1.286
18.52591745,0.415
4.15736472,0.226
0.502454299,1.17
27.30815016,0.167
0.59586463,0.537
1.222127938,1.258
0.589753355,0.318
0.760935268,0.527
2.012094,0.066
1.33258772,0.634
9.4767057,0.003
208.54335,0.001
5.0395851,0.1968
7.64370363,0.785
1.353414369,1.202
2.9590637,0.2957
15.06649153,0.988
1.831829703,0.788
5.11683678,0.286
1.06100327,0.0834
0.922030594,1.242
24.71479071,0.781
3.6329347,0.537
0.607191908,0.917
2.2502073,0.268
17.9925973,0.678
0.648775795,0.961
4.132521615,0.877
74.371666,0.6894
0.938905082,0.54
10.81916946,0.275
2.680514453,0.359
19.164111,0.805
0.970085646,0.035
11.30098763,0.606
0.92098747,0.537
2.182515126,0.968
2.659418888,0.634
13.5164708,0.1593
1.65546056,0.109
1.655472351,0.836
1.759276227,1.026
1.09206792,0.378
2.41194057,0.579
0.77996263,0.0723
0.800263219,0.16
18.64632309,0.742
441.17369,0.3151
3.6673005,0.1985
0.773144492,0.694
50.44028536,0.658
3.255385289,0.523
7.4185369,0.053
15.68434493,1.206
1.400991827,1.093
19.2532128,0.247
1.34062901,0.531
0.533628226,0.9385
0.678137665,1.263
1.817079849,0.276
8.04963472,0.671
4.446459958,1.277
23.3787733,0.2093
15.09984259,0.9711
1.22775105,0.262
15.3416245,0.0481
7.214721393,0.898
8.15275885,0.461
3.18740907,0.144
10.23273611,0.537
0.962815183,0.0916
10.72900793,0.2652
8.19619768,0.781
0.696290095,1.123
10.0714369,0.006
0.62240698,0.0908
6.72876606,0.5757
24.09002065,0.946
2.666961614,1.276
1.17430183,0.9744
14.05652256,0.537
15.03946452,0.998
1.05680287,0.563
0.787122102,1.211
2.15045295,0.3604
315.0771719,0.537
1.21607873,0.991
38.49536985,1.013
4.18224416,0.99
0.643002821,1.261
1.95119541,0.1533
383.85362,0.5927
2.564012541,0.166
0.71538172,0.537
18.3602239,0.1819
24.996068,0.409
8.9429645,0.088
2.405625303,0.467
552.8295063,0.653
0.773595312,0.612
0.7735301,0.336
2.42186898,0.537
44.82732381,1.494
7.535894184,0.644
0.562498925,0.971
1.012694226,0.534
2.214029545,0.371
2.441988077,0.888
0.839907158,0.23
1.219736039,0.229
0.82820657,0.94
1.7613778,0.159
5.61386908,1.07
9.080194398,0.614
9.93442075,1.117
8.5893644,0.791
8.589644815,0.686
1.758599866,0.035
1.260575815,0.58
1.88912273,0.477
0.609125246,0.242
14.1573717,0.138
1.566528935,1.033
11.57958162,0.537
6.31915999,0.575
2.58393841,0.229
0.87630504,1.207
6.5595368,0.378
31.5322987,0.0671
15.58279473,0.759
1.529283907,0.981
2.908454772,1.113
1.540396094,1.093
1.540395674,1.072
2.344138713,0.104
316.950146,0.537
589.74851,0.3597
235.2976173,0.2758
54.54312996,0.537
36.136968,0.296
0.93376738,0.714
0.93374073,0.009
0.93369659,0.57
0.9337473,0.385
21.6817115,0.27
466.08101,0.0964
0.66573903,0.537
4.02018903,0.505
3.796383639,0.649
0.71059239,0.9638
3.36379289,1.159
4.98792404,0.069
0.907818056,0.037
297.71402,0.8328
0.93373761,0.041
0.687739345,0.4062
11.63785889,0.473
50.900813,0.537
91.649983,0.2136
541.742985,0.041
0.938074536,1.196
0.698359996,1.247
0.98376204,1.01
44.113873,0.032
0.892988877,0.71
374.51648,0.0139
10.3482112,0.093
321.2419428,0.537
374.514471,1.0492
482.62011,0.1786
1.525924746,0.208
12.82252496,0.706
10.1551587,0.2256
0.708965461,0.6201
0.648772102,0.368
0.96391996,0.537
11.76872507,0.537
0.93705132,0.773
451.86579,0.379
491.52571,0.4713
411.5403964,0.537
608.20572,0.0082
0.87985197,0.537
7.2274321,0.003
0.532854237,0.618
91.069934,0.5939
0.566802672,0.128
0.566785459,0.588
0.5668004,0.593
0.566798676,0.01
38.51077573,0.467
0.577910513,0.367
0.566807725,0.155
0.566807422,0.985
1.345078434,0.9526
366.088938,0.89
414.45008,0.9853
5.43103616,0.816
328.32211,0.1169
381.97977,0.2178
67.412998,0.5109
10.4212788,1.151
359.8249913,0.537
0.778705577,1.1716
293.70696,63.9417
27.79576243,0.483
11.25882503,0.805
28.16261258,0.952
9.0584662,0.154
3.9169155,0.537
362.747593,0.3185
0.536650344,0.7718
0.824851807,1.185
2.537081943,0.451
45.03558951,0.499
14.461834,0.065
362.22202,0.5664
428.1186,0.1377
1.42796645,1.305
3.34465934,0.005
10.55224191,0.025
117.761,0.2505
106.25976,0.209
15.24933591,1.077
37.6333868,0.338
6.2089181,0.6977
0.755049082,1.225
2.44200193,0.124
3.62944008,0.253
3.64049242,0.181
0.56679797,0.176
0.567493852,1.275
20.2594232,0.707
4.32744048,0.2789
4.29251656,1.007
1.400903699,0.196
0.97705114,0.603
14.08677696,0.603
1.245342215,0.728
5.52507406,0.152
0.694611128,0.176
0.93373716,0.793
0.933759404,0.712
0.933728196,0.015
10.6982275,0.032
6.64024496,0.756
342.5531572,0.797
19.1644498,0.525
0.89627093,1.062
1.161947482,0.815
4.50279037,0.537
3.09383248,0.356
7.4751841,0.309
10.06468789,1.261
30.97176647,0.763
17.91874306,0.252
5.2439542,0.223
37.537859,0.058
26.2402438,0.36
7.73591011,0.613
27.81892382,0.606
1.58826263,0.021
13.4450174,0.531
1.507100589,0.336
328.0485,0.329
3.55643514,0.146
0.527673075,0.134
10.64374377,0.353
5.321224925,1.003
1.72128752,0.449
12.4964346,1.17
13.25413407,1.051
5.801881299,0.81
42.03209608,0.519
6.570421193,0.939
204.280255,0.875
5.2438269,0.228
8.098754149,1.467
0.612888148,0.534
30.47651885,0.6
1.15495063,0.537
97.991569,0.711
11.3251153,0.352
0.784294574,0.764
2.5212708,0.3286
0.687772143,1.166
43.20459678,0.399
1.89134156,0.739
8.209514329,1.079
1.882438182,0.395
17.94632811,0.774
374.878133,0.626
1.620813697,0.636
0.9951412,0.998
5.7768734,0.994
5.08840787,0.513
1.053573674,1.308
377.501257,0.033
0.447820618,0.317
0.92623983,0.058
3.521050679,1.266
